T		P		C		CH4		CO		CO2		H		H2		H2O		He		N		N2		NH3		O		O2		O3		

1.000000e+08

2.600000e+03	1.000000e+07	1.178779e-11	1.421161e-05	4.698600e-04	4.304230e-08	3.514539e-03	8.339119e-01	4.367783e-04	1.611812e-01	5.669448e-10	6.343983e-05	5.926194e-06	1.164383e-09	2.497280e-13	4.853527e-25	
2.500000e+03	1.000000e+07	3.895143e-12	2.089426e-05	4.635532e-04	4.507238e-08	2.305497e-03	8.350136e-01	4.436231e-04	1.612813e-01	2.323661e-10	6.321142e-05	6.528187e-06	4.614108e-10	1.010990e-13	9.547428e-26	
2.400000e+03	1.000000e+07	1.157549e-12	3.128954e-05	4.534884e-04	4.742338e-08	1.460674e-03	8.357758e-01	4.539930e-04	1.613531e-01	8.842834e-11	6.291866e-05	7.246963e-06	1.705334e-10	3.850338e-14	1.675991e-26	
2.300000e+03	1.000000e+07	3.030145e-13	4.752596e-05	4.375817e-04	5.009038e-08	8.898375e-04	8.362784e-01	4.699212e-04	1.614050e-01	3.094490e-11	6.255093e-05	8.117022e-06	5.841062e-11	1.375962e-14	2.607910e-27	
2.200000e+03	1.000000e+07	6.807885e-14	7.274373e-05	4.126846e-04	5.283257e-08	5.185076e-04	8.365825e-01	4.934915e-04	1.614489e-01	9.844754e-12	6.209930e-05	9.185972e-06	1.837633e-11	4.587133e-15	3.553731e-28	
2.100000e+03	1.000000e+07	1.275574e-14	1.115918e-04	3.743102e-04	5.459515e-08	2.871999e-04	8.368126e-01	5.238181e-04	1.614839e-01	2.808061e-12	6.151737e-05	1.051911e-05	5.214893e-12	1.395702e-15	4.087211e-29	
2.000000e+03	1.000000e+07	1.877009e-15	1.660528e-04	3.203443e-04	5.545455e-08	1.500696e-04	8.368709e-01	5.739465e-04	1.615130e-01	7.064021e-13	6.077848e-05	1.220746e-05	1.340441e-12	3.975691e-16	4.101977e-30	
1.900000e+03	1.000000e+07	2.188928e-16	2.501973e-04	2.367084e-04	4.491581e-08	7.330984e-05	8.369563e-01	5.748352e-04	1.615586e-01	1.535868e-13	5.981284e-05	1.438703e-05	2.706451e-13	8.141394e-17	2.403149e-31	
1.800000e+03	1.000000e+07	1.741801e-17	3.422583e-04	1.452612e-04	3.032666e-08	3.310682e-05	8.369684e-01	5.708764e-04	1.616043e-01	2.814322e-14	5.848724e-05	1.724472e-05	4.541109e-14	1.375947e-17	1.003688e-32	
1.700000e+03	1.000000e+07	8.710395e-19	4.118161e-04	7.610960e-05	1.893096e-08	1.363307e-05	8.369971e-01	6.052352e-04	1.616254e-01	4.212832e-15	5.664621e-05	2.106693e-05	6.607477e-15	2.156506e-18	3.528097e-34	
1.600000e+03	1.000000e+07	2.684989e-20	4.551533e-04	3.307524e-05	1.007356e-08	5.031340e-06	8.369422e-01	6.483192e-04	1.616440e-01	4.953505e-16	5.409463e-05	2.628233e-05	7.590954e-16	2.702220e-19	8.263281e-36	
1.500000e+03	1.000000e+07	4.860429e-22	4.768702e-04	1.148388e-05	4.216314e-09	1.628336e-06	8.369102e-01	6.699531e-04	1.616542e-01	4.346837e-17	5.049493e-05	3.353251e-05	6.257946e-17	2.349868e-20	1.028321e-37	
1.400000e+03	1.000000e+07	4.777948e-24	4.851864e-04	3.220794e-06	1.431432e-09	4.493703e-07	8.368962e-01	6.782256e-04	1.616573e-01	2.660782e-18	4.539749e-05	4.374137e-05	3.529185e-18	1.373685e-21	6.366077e-40	
1.300000e+03	1.000000e+07	2.269895e-26	4.877010e-04	7.238508e-07	3.980043e-10	1.019433e-07	8.368842e-01	6.807137e-04	1.616600e-01	1.035713e-19	3.823697e-05	5.806951e-05	1.268650e-19	5.094460e-23	1.755406e-42	
1.200000e+03	1.000000e+07	4.396323e-29	4.883117e-04	1.258280e-07	8.865868e-11	1.810593e-08	8.368708e-01	6.812875e-04	1.616633e-01	2.247711e-21	2.860492e-05	7.733710e-05	2.619095e-21	1.087342e-24	1.804991e-45	
1.100000e+03	1.000000e+07	2.730519e-32	4.884384e-04	1.590323e-08	1.506113e-11	2.355764e-09	8.368584e-01	6.814724e-04	1.616671e-01	2.245317e-23	1.724221e-05	1.000652e-04	2.678897e-23	1.156529e-26	5.341419e-49	
1.000000e+03	1.000000e+07	3.874671e-36	4.884649e-04	1.332660e-09	1.805516e-12	2.046125e-10	8.368456e-01	6.814457e-04	1.616709e-01	7.879482e-26	7.277330e-06	1.199986e-04	1.101016e-25	4.983562e-29	3.139191e-53	
9.000000e+02	1.000000e+07	7.694863e-41	4.884644e-04	6.474212e-11	1.362648e-13	1.037553e-11	8.368404e-01	6.808077e-04	1.616718e-01	6.899641e-29	1.933040e-06	1.306867e-04	1.342826e-28	6.441511e-32	2.139243e-58	
8.000000e+02	1.000000e+07	1.026259e-46	4.884670e-04	1.497196e-12	5.492175e-15	2.512979e-13	8.368372e-01	6.807112e-04	1.616737e-01	9.649181e-33	3.146354e-07	1.339249e-04	3.094539e-32	1.600833e-35	7.608843e-65	
7.000000e+02	1.000000e+07	2.904903e-54	4.884575e-04	1.209057e-14	9.094750e-17	2.122100e-15	8.368377e-01	6.806991e-04	1.616729e-01	1.054912e-37	2.926836e-08	1.344959e-04	6.616168e-37	3.783978e-40	3.998279e-73	
6.000000e+02	1.000000e+07	2.570429e-64	4.884552e-04	2.051770e-17	4.032378e-19	3.702687e-18	8.368374e-01	6.807000e-04	1.616732e-01	2.614105e-44	1.257023e-09	1.345525e-04	4.026329e-43	2.647697e-46	3.818030e-84	
5.000000e+02	1.000000e+07	2.286621e-78	4.884647e-04	2.985554e-21	2.251414e-22	5.222986e-22	8.368382e-01	6.806949e-04	1.616724e-01	1.555311e-53	1.632506e-11	1.345543e-04	8.374839e-52	6.771550e-55	1.840609e-90	
4.000000e+02	1.000000e+07	1.840635e-90	4.884941e-04	6.518778e-27	3.665514e-27	9.205951e-28	8.368359e-01	6.807199e-04	1.616747e-01	2.543098e-67	2.813535e-14	1.344889e-04	8.757909e-65	9.901123e-68	1.840635e-90	
3.000000e+02	1.000000e+07	1.840632e-90	4.884755e-04	4.363586e-36	6.731837e-35	2.689173e-37	8.368363e-01	6.807221e-04	1.616745e-01	3.715913e-90	1.074854e-18	1.344487e-04	2.618508e-86	5.539528e-89	1.840632e-90	
2.000000e+02	1.000000e+07	1.840573e-90	4.884464e-04	1.928624e-53	1.881838e-49	3.630684e-56	8.368426e-01	6.792187e-04	1.616693e-01	1.840573e-90	8.379976e-27	1.344376e-04	1.840573e-90	1.840573e-90	1.840573e-90	
1.000000e+02	1.000000e+07	1.840590e-90	4.885303e-04	1.840590e-90	9.882120e-86	1.840590e-90	8.368411e-01	6.792969e-04	1.616713e-01	1.840590e-90	3.263930e-45	1.344592e-04	1.840590e-90	1.840590e-90	1.840590e-90	

1.000000e+06

3.000000e+03	1.000000e+06	4.525984e-10	3.494546e-08	4.766575e-04	3.675118e-08	4.456868e-02	7.962257e-01	4.037287e-04	1.578587e-01	3.550825e-08	6.534377e-05	4.091463e-07	2.598622e-07	5.270963e-11	1.157799e-21	
2.900000e+03	1.000000e+06	2.034802e-10	4.899048e-08	4.795458e-04	3.800689e-08	3.267921e-02	8.071475e-01	4.084121e-04	1.588190e-01	1.828835e-08	6.574568e-05	4.492059e-07	1.282581e-07	2.609505e-11	3.295590e-22	
2.800000e+03	1.000000e+06	8.623251e-11	6.970902e-08	4.817907e-04	3.939402e-08	2.339818e-02	8.156730e-01	4.119989e-04	1.595686e-01	8.978369e-09	6.605067e-05	4.932735e-07	6.024732e-08	1.230456e-11	8.595566e-23	
2.700000e+03	1.000000e+06	3.423236e-11	1.010536e-07	4.834857e-04	4.095186e-08	1.632368e-02	8.221715e-01	4.147230e-04	1.601401e-01	4.180017e-09	6.627399e-05	5.426177e-07	2.678836e-08	5.496896e-12	2.034852e-23	
2.600000e+03	1.000000e+06	1.263834e-11	1.498550e-07	4.847184e-04	4.272477e-08	1.106779e-02	8.269994e-01	4.167823e-04	1.605648e-01	1.834599e-09	6.642976e-05	5.988991e-07	1.120364e-08	2.312031e-12	4.323615e-24	
2.500000e+03	1.000000e+06	4.303231e-12	2.283372e-07	4.855644e-04	4.476451e-08	7.270836e-03	8.304870e-01	4.183401e-04	1.608715e-01	7.538459e-10	6.652961e-05	6.642953e-07	4.374858e-09	9.088647e-13	8.137944e-25	
2.400000e+03	1.000000e+06	1.338059e-12	3.592300e-07	4.860789e-04	4.713436e-08	4.611187e-03	8.329300e-01	4.195390e-04	1.610865e-01	2.876646e-10	6.658394e-05	7.417014e-07	1.581299e-09	3.310610e-13	1.336243e-25	
2.300000e+03	1.000000e+06	3.755657e-13	5.866658e-07	4.862847e-04	4.991082e-08	2.811060e-03	8.345832e-01	4.204872e-04	1.612321e-01	1.009742e-10	6.660034e-05	8.350186e-07	5.237221e-10	1.106176e-13	1.879835e-26	
2.200000e+03	1.000000e+06	9.384210e-14	1.000513e-06	4.861482e-04	5.318841e-08	1.638761e-03	8.356601e-01	4.212748e-04	1.613268e-01	3.223649e-11	6.658441e-05	9.496189e-07	1.570448e-10	3.350203e-14	2.218091e-27	
2.100000e+03	1.000000e+06	2.052449e-14	1.793492e-06	4.855308e-04	5.708970e-08	9.079448e-04	8.363316e-01	4.220358e-04	1.613858e-01	9.235133e-12	6.653819e-05	1.093053e-06	4.204012e-11	9.070469e-15	2.141325e-28	
2.000000e+03	1.000000e+06	3.921376e-15	3.467988e-06	4.839684e-04	6.058501e-08	4.745233e-04	8.367355e-01	4.149818e-04	1.614272e-01	2.336027e-12	6.646633e-05	1.276279e-06	9.693391e-12	2.079067e-15	1.551233e-29	
1.900000e+03	1.000000e+06	6.125142e-16	7.002030e-06	4.804895e-04	6.613864e-08	2.318336e-04	8.370110e-01	4.170205e-04	1.614543e-01	5.115560e-13	6.635493e-05	1.515490e-06	1.963297e-12	4.284204e-16	9.173556e-31	
1.800000e+03	1.000000e+06	8.234375e-17	1.618809e-05	4.713154e-04	6.753307e-08	1.047056e-04	8.371701e-01	3.919013e-04	1.614687e-01	9.468344e-14	6.620054e-05	1.835326e-06	3.116677e-13	6.481289e-17	3.244804e-32	
1.700000e+03	1.000000e+06	9.706603e-18	4.592931e-05	4.415773e-04	5.718444e-08	4.312042e-05	8.373412e-01	3.152394e-04	1.614901e-01	1.437718e-14	6.597355e-05	2.274932e-06	3.440119e-14	5.845563e-18	4.979137e-34	
1.600000e+03	1.000000e+06	6.418062e-19	1.089032e-04	3.784771e-04	5.518166e-08	1.591436e-05	8.373486e-01	3.105096e-04	1.615088e-01	1.726223e-15	6.569356e-05	2.898439e-06	3.633889e-15	6.192575e-19	9.065218e-36	
1.500000e+03	1.000000e+06	2.054936e-20	2.017996e-04	2.860560e-04	6.187769e-08	5.150430e-06	8.372930e-01	3.948951e-04	1.615582e-01	1.562873e-16	6.527520e-05	3.815170e-06	3.686981e-16	8.156827e-20	2.103030e-37	
1.400000e+03	1.000000e+06	3.190276e-22	3.241459e-04	1.639466e-04	5.554731e-08	1.421234e-06	8.371324e-01	5.171892e-04	1.615996e-01	1.003829e-17	6.461498e-05	5.220678e-06	2.690464e-17	7.983490e-21	2.820526e-39	
1.300000e+03	1.000000e+06	2.000428e-24	4.299165e-04	5.837066e-05	2.936715e-08	3.223943e-07	8.369943e-01	6.229454e-04	1.616329e-01	4.221081e-19	6.351133e-05	7.485439e-06	1.160835e-18	4.265357e-22	1.344817e-41	
1.200000e+03	1.000000e+06	4.287823e-27	4.763265e-04	1.205652e-05	8.345708e-09	5.725804e-08	8.369299e-01	6.693580e-04	1.616491e-01	1.042992e-20	6.159159e-05	1.134942e-05	2.573055e-20	1.049449e-23	1.711463e-44	
1.100000e+03	1.000000e+06	2.721167e-30	4.868285e-04	1.580803e-06	1.493251e-09	7.449817e-09	8.369121e-01	6.797648e-04	1.616531e-01	1.303201e-22	5.808456e-05	1.836787e-05	2.672011e-22	1.150592e-25	5.300344e-48	
1.000000e+03	1.000000e+06	3.872669e-34	4.882820e-04	1.330390e-07	1.800300e-10	6.470645e-10	8.369049e-01	6.806848e-04	1.616563e-01	6.617780e-25	5.133357e-05	3.187403e-05	1.099708e-24	4.971732e-28	3.128020e-52	
9.000000e+02	1.000000e+06	7.693569e-39	4.884356e-04	6.471510e-09	1.361740e-11	3.281122e-11	8.368866e-01	6.806757e-04	1.616620e-01	9.701421e-28	3.821714e-05	5.811335e-05	1.342493e-27	6.438304e-31	2.137645e-57	
8.000000e+02	1.000000e+06	1.026162e-44	4.884496e-04	1.496934e-10	5.490763e-13	7.946845e-13	8.368609e-01	6.806749e-04	1.616670e-01	2.271177e-31	1.743128e-05	9.968752e-05	3.094283e-31	1.600571e-34	7.606975e-64	
7.000000e+02	1.000000e+06	2.904896e-52	4.884599e-04	1.209058e-12	9.094785e-15	6.710685e-15	8.368410e-01	6.807038e-04	1.616724e-01	3.203459e-36	2.699008e-06	1.291560e-04	6.616190e-36	3.784002e-39	3.998317e-72	
6.000000e+02	1.000000e+06	2.570536e-62	4.884744e-04	2.051878e-15	4.032634e-17	1.170893e-17	8.368371e-01	6.807073e-04	1.616736e-01	8.251176e-43	1.252358e-07	1.343024e-04	4.026376e-42	2.647757e-45	3.818158e-83	
5.000000e+02	1.000000e+06	2.286643e-76	4.884690e-04	2.985624e-19	2.251497e-20	1.651651e-21	8.368369e-01	6.807029e-04	1.616737e-01	4.918204e-52	1.632427e-09	1.345508e-04	8.374942e-51	6.771724e-54	1.840624e-90	
4.000000e+02	1.000000e+06	1.840613e-90	4.884674e-04	6.518213e-25	3.665127e-25	2.911174e-27	8.368378e-01	6.807087e-04	1.616728e-01	8.045910e-66	2.816296e-12	1.345559e-04	8.757706e-64	9.900707e-67	1.840613e-90	
3.000000e+02	1.000000e+06	1.840618e-90	4.884862e-04	4.363487e-34	6.731423e-33	8.503911e-37	8.368376e-01	6.806967e-04	1.616732e-01	1.175077e-88	1.074859e-16	1.344496e-04	2.618402e-85	5.539090e-88	1.840618e-90	
2.000000e+02	1.000000e+06	1.840604e-90	4.884360e-04	1.928690e-51	1.882037e-47	1.148114e-55	8.368398e-01	6.792651e-04	1.616720e-01	1.840604e-90	8.381134e-25	1.344477e-04	1.840604e-90	1.840604e-90	1.840604e-90	
1.000000e+02	1.000000e+06	6.395932e-05	1.098729e-06	3.234289e-08	4.147356e-07	9.115977e-01	3.742545e-09	4.622955e-08	8.787841e-02	2.919712e-05	1.298146e-08	1.093149e-07	2.521410e-04	2.423723e-09	2.790327e-09	

1.000000e+05

3.000000e+03	1.000000e+05	4.285038e-10	2.664392e-10	4.551830e-04	3.539883e-08	1.335123e-01	7.145277e-01	3.654353e-04	1.506751e-01	1.098943e-07	6.258868e-05	3.404072e-08	2.621085e-06	5.362483e-10	1.188084e-20	
2.900000e+03	1.000000e+05	1.949329e-10	4.008172e-10	4.635187e-04	3.706584e-08	9.934352e-02	7.459142e-01	3.808105e-04	1.534345e-01	5.695757e-08	6.377068e-05	3.930305e-08	1.294075e-06	2.656481e-10	3.384981e-21	
2.800000e+03	1.000000e+05	8.352957e-11	6.034359e-10	4.702033e-04	3.873607e-08	7.194082e-02	7.710855e-01	3.924104e-04	1.556475e-01	2.810251e-08	6.471019e-05	4.487611e-08	6.070099e-07	1.249057e-10	8.791209e-22	
2.700000e+03	1.000000e+05	3.347772e-11	9.139765e-10	4.754039e-04	4.048674e-08	5.062140e-02	7.906687e-01	4.010055e-04	1.573694e-01	1.313454e-08	6.543601e-05	5.084859e-08	2.693434e-07	5.556966e-11	2.068298e-22	
